,search_id,num_planet,disposition,ror,stellar_mass,ss_gravity,period,duration,transit_epoch
2091,KIC 8803882,1,0,0.009567,1.309,3.773,89.465468,9.88,2455003.8426
2092,KIC 9893318,1,1,0.020538,1.049,4.406,18.0161227,4.016,2454978.24169
2093,KIC 6864885,1,0,0.288798,0.988,4.489,40.8777605,9.745,2454996.43477
2094,KIC 5097868,1,0,0.029185,0.884,4.561,6.80243431,3.817,2454965.40355
2095,KIC 8570333,1,1,0.026709,1.005,4.543,84.5733346,5.762,2454983.152
2096,KIC 8478994,2,1,0.008442,0.829,4.571,21.30181863,3.8763,2455024.84136
2097,KIC 5036705,1,1,0.012475,1.23,4.223,4.14789051,3.829,2454968.53291
2098,KIC 9574158,1,2,0.035087,0.917,4.57,15.92108138,1.5443,2454980.0537
2099,KIC 9653622,1,1,0.251685,1.032,4.423,19.0054098,1.843,2454977.15574
2100,KIC 4391348,1,0,0.010865,1.166,4.405,1.96433113,2.381,2454964.65195
2101,KIC 7294743,1,2,0.00628,1.164,3.868,2.81043228,3.874,2454966.40821
2102,KIC 8947520,1,1,0.012523,0.989,4.538,0.968527683,1.3672,2454964.50954
2103,KIC 10468885,1,1,0.013695,0.896,4.585,0.664074145,1.0925,2454966.40285
2104,KIC 12016267,1,0,0.005592,1.204,4.081,11.7489907,4.043,2454968.68045
2105,KIC 6765135,1,2,0.026036,1.07,4.461,175.603366,9.543,2455035.3721
2106,KIC 3861595,1,1,0.039601,1.482,3.657,3.849371737,2.632,2454990.526686
2107,KIC 5725087,1,0,0.014924,1.789,1.694,0.366197145,1.2335,2454966.55969
2108,KIC 10489206,1,1,0.045876,0.534,4.754,4.164384505,1.8464,2455004.087935
2109,KIC 3426367,1,1,0.016787,0.47,4.837,2.10433534,1.1168,2454966.31612
2110,KIC 5562090,1,1,0.031071,0.758,4.528,28.8431751,3.171,2454976.82307
2111,KIC 11548140,1,0,0.135797,0.465,4.82,1.378649746,1.2232,2455002.780113
2112,KIC 12110786,1,0,0.0069,1.053,4.486,1.112207126,1.35,2454964.8505
2113,KIC 5342061,1,2,0.040604,0.814,4.561,64.034363,9.174,2454992.0432
2114,KIC 3654095,1,0,0.014449,1.038,4.494,1.303576682,1.021,2454966.0758
2115,KIC 5078939,1,0,0.020167,0.901,4.568,1.958577398,2.388,2454965.26115
2116,KIC 6867555,1,1,0.01566,1.207,4.417,5.19103699,4.222,2454968.21628
2117,KIC 5339567,1,1,0.010894,0.969,4.333,4.86638504,2.296,2454967.01501
2118,KIC 4459924,1,0,0.009839,0.717,4.536,4.79176993,4.52,2454967.03502
2119,KIC 11080405,1,1,0.021238,0.797,4.491,25.1933989,4.62,2454979.4301
2120,KIC 5529738,1,0,0.197356,1.161,4.402,0.759762021,4.912,2454964.79506
2121,KIC 4047631,1,2,0.030503,0.665,4.601,4.790912471,0.5134,2454965.01539
2122,KIC 10059645,1,1,0.021621,0.724,4.557,6.49441464,2.344,2454965.25189
2123,KIC 5364071,3,1,0.0267,0.541,4.708,2.576571021,1.5997,2455005.126911
2124,KIC 7183745,1,1,0.029051,0.791,4.497,28.4750006,4.718,2454987.5706
2125,KIC 8212002,1,1,0.006866,1.244,4.299,14.7966306,5.613,2454975.74484
2126,KIC 8004903,1,1,0.019863,1.022,4.351,11.25401871,4.759,2454969.8901
2127,KIC 8883329,1,1,0.008634,1.098,4.242,9.18244299,4.318,2454967.04601
2128,KIC 8883329,2,1,0.007832,1.098,4.242,14.6134781,5.266,2454973.41368
2129,KIC 3644653,1,0,0.305437,1.028,4.531,119.682075,31.28,2455009.0877
2130,KIC 11253827,2,1,0.032127,0.918,4.45,42.9923284,4.726,2454995.50532
2131,KIC 5514383,1,1,0.020209,1.19,4.359,6.88341278,2.0674,2455005.66227
2132,KIC 10747445,1,0,0.457262,0.984,4.538,4.593595496,2.7468,2454967.88971
2133,KIC 8022489,1,1,0.05206,1.032,4.004,197.5111484,11.106,2455105.3864
2134,KIC 8022489,2,1,0.008182,1.032,4.004,11.1726723,6.106,2454973.00764
2135,KIC 8022489,3,1,0.007455,1.032,4.004,2.53573284,3.989,2454966.01581
2136,KIC 9209624,1,1,0.009257,0.824,4.351,6.79164656,3.343,2454969.48519
2137,KIC 9209624,2,1,0.009122,0.824,4.351,11.8376933,3.381,2454975.21212
2138,KIC 3354846,1,1,0.027989,0.928,4.566,18.5525162,4.385,2454968.51322
2139,KIC 6516185,1,2,0.121506,0.902,4.482,47.3659328,7.929,2455008.0355
2140,KIC 8478994,3,1,0.003223,0.803,4.567,13.3669309,3.733,2455017.0734
2141,KIC 3946023,1,0,0.005248,0.95,4.088,1.045492348,2.933,2454965.27517
2142,KIC 7183745,2,1,0.021379,0.791,4.497,4.86634094,1.885,2455186.34131
2143,KIC 9177629,1,1,0.015587,0.756,4.581,5.60402307,1.0273,2454966.82508
2144,KIC 7778767,1,1,0.024587,0.926,4.345,13.0313583,4.521,2454977.11544
2145,KIC 7515762,1,1,0.015658,1.072,4.17,40.9905002,7.336,2454965.4136
2146,KIC 5942949,1,1,0.024537,0.709,4.564,57.2932309,4.878,2454979.23112
2147,KIC 12120307,1,1,0.012616,1.141,4.411,8.00504749,3.32,2454971.71228
2148,KIC 12120307,2,1,0.013392,1.141,4.411,12.13070414,3.843,2454972.89855
2149,KIC 12120307,3,1,0.011749,1.141,4.411,5.61357653,2.905,2454964.81669
2150,KIC 7446631,1,2,0.012233,1.069,4.461,29.2254372,5.293,2454976.98764
2151,KIC 9777251,1,0,0.010297,0.903,4.347,1.33255087,3.565,2454965.059
2152,KIC 6864893,1,0,0.020582,0.769,4.609,40.8792243,7.005,2454996.41583
2153,KIC 11701407,1,1,0.025362,0.787,4.481,18.8262877,2.344,2454967.70322
2154,KIC 5906426,1,2,0.017373,0.817,4.523,13.9034057,3.408,2454976.52317
2155,KIC 11288051,3,1,0.014889,0.715,4.66,3.41045981,2.866,2454964.58062
2156,KIC 10813132,1,1,0.011605,0.864,4.43,4.76702759,2.013,2454965.69368
2157,KIC 5857540,1,1,0.035168,0.805,4.48,13.62801048,3.5374,2454968.45073
2158,KIC 12208631,1,2,0.030108,0.915,4.369,53.3580444,6.812,2454971.38498
2159,KIC 7289317,1,1,0.016896,0.932,4.4,16.83203175,4.031,2454973.53041
2160,KIC 6500206,1,0,0.01917,0.852,4.404,13.37499553,1.639,2454975.38153
2161,KIC 5545815,1,0,0.012319,0.852,4.382,4.35370136,1.913,2454967.09426
2162,KIC 3116302,1,0,0.007583,1.049,4.416,134.96694,18.43,2455038.9674
2163,KIC 7879433,1,1,0.008438,0.611,4.667,1.385787741,1.6449,2454968.49119
2164,KIC 9205907,1,1,0.034126,0.967,4.535,12.02295362,1.2667,2454969.20687
2165,KIC 8463346,1,1,0.036114,0.734,4.617,16.79716262,3.83,2454967.0417
2166,KIC 5364071,4,1,0.025959,0.541,4.708,18.59611518,2.3052,2454974.26331
2167,KIC 10489206,2,1,0.014483,0.534,4.754,5.77440326,1.768,2454965.96695
2168,KIC 7531677,1,0,0.010939,1.08,4.199,2.622134451,4.735,2454964.87323
2169,KIC 10068659,1,1,0.01398,0.941,4.384,11.47685263,2.756,2454972.63194
2170,KIC 2443393,1,2,0.010817,1.284,4.193,73.711039,10.062,2455035.7848
2171,KIC 9019191,1,2,0.211933,0.787,4.627,14.43348326,2.663,2454976.60783
2172,KIC 9718379,1,0,0.185777,0.964,4.403,40.0088894,3.616,2454974.74475
2173,KIC 3002478,1,2,0.015121,1.047,4.493,6.35705314,1.324,2454968.47756
2174,KIC 4055774,1,0,0.015075,0.907,4.564,6.58738839,4.758,2454966.35768
2175,KIC 6670075,1,0,0.006034,2.018,4.101,0.759706632,1.0896,2454964.7692
2176,KIC 9395024,1,1,0.012063,0.975,4.282,4.37033233,2.845,2454964.92696
2177,KIC 8631751,1,2,0.029563,0.247,5.004,1.530515205,0.5945,2454964.867506
2178,KIC 11401822,1,0,0.011738,0.833,4.539,1.08070294,3.363,2454964.86686
2179,KIC 6507427,1,0,0.016086,1.111,4.478,4.74254518,1.023,2454966.13916
2180,KIC 5521300,1,0,0.21603,1.1,4.448,18.13559979,2.019,2454971.31557
2181,KIC 9753154,1,1,0.006909,1.23,3.958,3.70429015,3.37,2454965.21478
2182,KIC 9011825,1,1,0.014415,1.104,4.079,37.3331165,7.643,2454995.90453
2183,KIC 4172746,1,2,0.024246,0.769,4.583,17.6997392,2.76,2454973.94958
2184,KIC 5174858,1,1,0.025116,0.927,4.572,7.9709719,1.2893,2454967.0507
2185,KIC 11074835,1,1,0.008535,1.066,3.356,6.03355539,10.049,2454970.121
2186,KIC 1996180,1,1,0.011717,1.066,4.263,3.02558494,3.0008,2454967.36744
2187,KIC 10407221,1,0,0.017991,0.652,4.61,0.933746783,4.255,2454964.51962
2188,KIC 5991936,1,0,0.227885,2.053,4.227,6.09740316,4.635,2454966.32402
2189,KIC 5095635,1,2,0.01586,0.925,4.25,0.754457729,0.5891,2454967.983522
2190,KIC 6269070,1,1,0.007563,1.436,3.897,2.7612237,3.681,2454964.6081
2191,KIC 6705137,1,0,0.01316,0.93,4.522,5.59727625,1.659,2454964.86798
2192,KIC 12254688,1,2,0.117521,1.562,3.648,62.6825769,2.327,2455015.22959
2193,KIC 8345172,1,0,0.032084,0.875,4.59,50.5715805,3.726,2454994.11366
2194,KIC 4172013,1,2,0.209216,1.17,4.315,16.2707207,5.707,2454978.097
2195,KIC 12254378,1,1,0.016327,1.114,4.443,2.032319072,1.6762,2454965.32157
2196,KIC 4247791,1,0,0.500096,1.09,4.118,4.100870416,8.15361,2455001.1460533
2197,KIC 7604328,1,1,0.016467,0.795,4.421,4.35407371,2.427,2454965.85695
2198,KIC 11236244,1,1,0.021497,0.634,4.624,11.32269749,3.517,2454969.05511
2199,KIC 9837685,1,1,0.027248,0.923,4.562,13.71218522,2.437,2454968.51875
2200,KIC 5042210,1,1,0.008175,1.187,3.927,12.14684625,6.197,2454964.55623
2201,KIC 12454461,1,1,0.008144,1.251,4.399,7.46718958,3.633,2454969.39348
2202,KIC 1996180,2,2,0.010112,1.066,4.263,5.42204257,2.952,2454966.46021
2203,KIC 9635606,1,1,0.034391,0.765,4.529,48.8882668,6.468,2454986.8341
2204,KIC 3728701,1,1,0.020107,1.005,4.353,51.1319346,6.019,2454970.1568
2205,KIC 10861715,1,0,0.021721,0.935,4.553,133.516435,2.196,2454967.8898
2206,KIC 1849702,1,1,0.017664,0.8,4.58,39.8312536,2.442,2454988.6409
2207,KIC 9390653,1,1,0.038907,0.396,4.899,9.549277089,1.5832,2455008.757183
2208,KIC 2305866,1,2,0.009958,1.502,3.813,24.1073172,10.465,2454978.9415
2209,KIC 11187837,1,1,0.046863,0.529,4.737,17.60461401,3.716,2455003.4984
2210,KIC 8885673,1,0,0.01944,0.742,4.542,1.228721184,1.041,2454966.49967
2211,KIC 9712350,1,2,0.0272,0.924,4.581,51.5738653,2.784,2454991.06744
2212,KIC 8025596,1,1,0.014207,1.045,4.494,4.69505576,3.058,2454966.93643
2213,KIC 5956787,1,0,0.025083,0.639,4.61,0.569115976,2.028,2454965.01945
2214,KIC 3642741,1,0,0.05504,1.006,4.513,7.258450123,5.7297,2454971.344691
2215,KIC 12071037,1,0,0.010253,0.767,4.43,6.0959841,10.39,2454968.0254
2216,KIC 8494617,1,1,0.011289,0.97,4.357,22.9221181,8.2,2454966.66805
2217,KIC 10289119,1,1,0.010181,1.464,3.683,16.10474503,5.712,2454968.01186
2218,KIC 7382313,1,1,0.013086,0.957,4.434,7.42697378,3.206,2454966.099
2219,KIC 9887224,1,0,0.007979,0.781,4.491,0.874629873,1.782,2454965.25706
2220,KIC 7542369,1,0,0.012282,0.919,4.465,5.46091846,1.781,2454964.66849
2221,KIC 8544992,1,1,0.012708,0.626,4.632,3.17323012,1.9094,2454966.69979
2222,KIC 8544992,2,1,0.013131,0.626,4.632,13.2970695,3.283,2454973.94606
2223,KIC 11295426,1,1,0.0169,0.997,4.279,5.398752862,3.4303,2455006.858666
2224,KIC 7289162,1,0,0.009233,1.021,4.394,5.26648126,1.964,2454964.6902
2225,KIC 3001885,1,0,0.018071,0.78,4.53,2.67596808,2.021,2454966.70492
2226,KIC 12306058,1,1,0.009246,1.136,3.45,7.41683033,7.274,2454970.96389
2227,KIC 6183511,1,1,0.017336,0.385,4.92,0.727331746,0.8323,2454965.37007
2228,KIC 12469800,1,1,0.015357,0.782,4.508,1.302017467,1.3692,2454964.93696
2229,KIC 4915638,1,1,0.017113,0.857,4.599,8.63050092,3.144,2454972.57438
2230,KIC 6351097,1,0,0.013681,0.875,4.461,12.49117388,2.848,2454969.31491
2231,KIC 8081905,1,1,0.016307,1.079,4.504,3.27645723,2.219,2454964.97924
2232,KIC 11465950,1,1,0.025772,0.9,4.575,16.0573291,3.546,2454965.39054
2233,KIC 9996632,1,0,0.017642,1.122,4.468,8.44326557,3.353,2454969.26748
2234,KIC 4665571,1,1,0.015352,0.765,4.529,4.60300256,2.6848,2454966.22313
2235,KIC 4829935,1,0,0.020585,1.143,4.417,16.9329284,1.218,2454965.15407
2236,KIC 9269042,1,1,0.019481,0.688,4.598,12.00089667,3.266,2454975.04182
2237,KIC 6199056,1,0,0.143947,2.214,3.25,1.169010526,1.1717,2454964.738567
2238,KIC 11461433,1,1,0.009377,0.815,4.468,1.916940872,1.4243,2454965.46734
2239,KIC 11818607,1,1,0.01123,1.03,4.506,5.05661302,3.926,2454967.39648
2240,KIC 8380709,1,1,0.01646,1.045,4.487,24.3344939,6.557,2454980.41892
2241,KIC 6149910,1,1,0.026732,0.774,4.518,131.187921,6.905,2455005.3923
2242,KIC 9108085,1,0,0.008631,1.014,4.323,2.17489806,4.599,2454967.11887
2243,KIC 5436013,1,1,0.016887,0.823,4.446,25.8859397,4.548,2454990.04329
2244,KIC 8676148,1,1,0.023158,1.038,4.508,28.6253502,4.551,2454991.11827
2245,KIC 9696358,1,1,0.006012,1.429,3.923,6.98141327,6.527,2454965.7883
2246,KIC 5039129,1,0,0.009642,1.126,4.426,1.319677953,1.978,2454965.06143
2247,KIC 4484336,1,1,0.013531,0.873,4.375,8.94337724,2.469,2454970.30234
2248,KIC 9580167,1,2,0.014702,0.984,2.28,0.827151296,1.385,2454965.07927
2249,KIC 9757613,1,1,0.048233,0.537,4.708,12.282998287,2.7096,2455003.39809
2250,KIC 10527135,1,0,0.012036,0.896,4.535,0.328686504,0.8592,2454965.77146
2251,KIC 11752906,1,1,0.043356,0.581,4.681,6.383159135,1.7504,2455003.604622
2252,KIC 10916600,1,1,0.006836,1.23,4.341,5.57654782,3.673,2454969.42668
2253,KIC 8429314,1,1,0.028036,1.021,4.327,115.6863392,4.65,2455079.98666
2254,KIC 9153570,1,1,0.015334,0.918,4.571,3.81371423,1.973,2454965.57465
2255,KIC 11768142,1,1,0.03645,0.426,4.867,38.0970717,4.307,2454973.00353
2256,KIC 7984574,1,2,0.024284,0.92,4.56,11.6191707,1.819,2454975.12335
2257,KIC 9592579,1,0,0.081431,1.132,4.466,2.637574744,5.4573,2454967.212775
2258,KIC 10336951,1,2,0.023157,0.592,4.656,38.2292037,3.893,2454999.01191
2259,KIC 8481129,1,1,0.017701,0.836,4.558,16.3012727,3.974,2454966.79446
2260,KIC 2142522,1,1,0.009905,1.194,4.341,13.32354078,3.873,2454967.03671
2261,KIC 9395719,1,1,0.017257,1.193,4.435,2.607545159,1.3916,2454964.83453
2262,KIC 8753896,1,1,0.019378,0.813,4.469,3.24417541,1.992,2454965.94014
2263,KIC 8240617,1,2,0.483193,0.804,4.541,176.845697,3.812,2455030.27794
2264,KIC 8746295,1,0,0.013131,0.982,4.538,6.85567248,2.268,2454969.01953
2265,KIC 10090257,1,0,0.014211,0.724,4.65,2.28607282,7.82,2454966.557
2266,KIC 11295426,2,1,0.006981,0.997,4.279,9.60505976,3.0063,2454969.37863
2267,KIC 10679583,1,0,0.012462,0.805,4.619,3.54789928,2.861,2454966.78212
2268,KIC 11622985,1,2,0.019931,0.999,4.52,18.0243482,3.575,2454977.27756
2269,KIC 11361283,1,2,0.019585,0.797,4.618,16.4793229,3.312,2454975.94163
2270,KIC 8757824,1,1,0.009517,1.162,4.294,3.65690909,2.064,2454967.95269
2271,KIC 9832208,1,1,0.026801,0.785,4.506,88.0712769,6.758,2455047.51304
2272,KIC 6124512,1,1,0.01139,1.365,3.741,8.38395796,5.2,2454967.41408
2273,KIC 10070468,1,1,0.008447,1.068,4.191,1.68189051,2.992,2454966.07951
2274,KIC 10031656,1,0,0.018988,0.965,4.538,8.59000355,6.68,2454964.97492
2275,KIC 7584650,1,1,0.014766,1.097,4.493,44.9977604,9.686,2454993.2298
2276,KIC 11337566,1,1,0.006237,1.443,3.998,7.12815163,5.522,2454969.88006
2277,KIC 6364215,1,2,0.016455,0.974,4.5,2.10081629,2.8182,2454965.26789
2278,KIC 10202759,1,0,0.112178,1.48,3.972,0.872952088,1.4499,2454964.49734
2279,KIC 5007345,1,1,0.013898,1.243,3.745,7.01074295,2.1787,2454971.4027
2280,KIC 12120484,1,1,0.015049,1.122,4.261,17.2922631,7.042,2454968.75448
2281,KIC 6429812,1,1,0.021415,1.026,4.537,94.289223,4.102,2454999.50826
2282,KIC 6846911,1,1,0.021529,1.057,4.355,14.02634692,1.2808,2454968.17539
2283,KIC 5385439,1,0,0.020606,0.816,4.404,12.425866431,29.1428,2454974.5137911
2284,KIC 5963582,1,1,0.010853,1.02,3.945,25.5433704,8.567,2454973.58705
2285,KIC 4476423,1,0,0.013954,1.616,2.605,33.8542586,12.689,2454965.1329
2286,KIC 11403389,1,1,0.024803,0.998,4.528,45.0909201,4.605,2454966.55146
2287,KIC 9851662,1,1,0.016079,0.734,4.479,15.0539886,4.422,2454968.53329
2288,KIC 6467363,1,2,0.009964,0.781,4.474,3.67936863,3.47,2454967.99021
2289,KIC 6467363,2,2,0.008309,0.781,4.474,7.4464635,4.084,2454970.3391
2290,KIC 8758204,1,1,0.028604,0.812,4.464,159.388788,8.432,2455059.9313
2291,KIC 8733898,1,1,0.048437,0.328,4.923,1.565412613,0.7572,2454965.91281
2292,KIC 8733898,2,1,0.048149,0.328,4.923,5.14892346,0.9613,2454966.31971
2293,KIC 3228945,1,0,0.011722,1.085,4.418,0.730943372,3.004,2454964.49862
2294,KIC 7008149,1,0,0.175099,0.698,4.556,0.515552803,1.7869,2454964.651719
2295,KIC 10332213,1,1,0.274887,0.977,4.559,2.522590567,1.406,2454964.64534
2296,KIC 7090524,1,1,0.011491,0.92,4.261,6.73968289,4.183,2454965.29296
2297,KIC 11133306,1,1,0.018741,1.034,4.316,41.74598855,4.6125,2455043.399151
2298,KIC 6307063,1,0,0.032476,1.001,4.374,75.378004,6.744,2455000.11715
2299,KIC 5871985,1,1,0.039058,0.659,4.649,213.258526,7.768,2455101.13424
2300,KIC 8292840,2,1,0.017719,1.059,4.238,100.2830675,10.8636,2455078.04318
2301,KIC 9730163,1,1,0.079431,0.153,5.112,4.871223664,1.5916,2454966.64255
2302,KIC 9730163,2,1,0.046896,0.153,5.112,2.984157711,1.2637,2454966.11908
2303,KIC 11453592,1,1,0.029146,0.415,4.875,2.8867624,0.9879,2454964.66592
2304,KIC 3834322,1,0,0.014007,0.766,4.618,0.498434645,0.955,2454964.57053
2305,KIC 10073672,1,2,0.019552,0.583,4.708,2.252976718,1.7131,2454965.23957
2306,KIC 11188249,1,0,0.009138,1.291,4.063,2.75505467,3.426,2454966.42201
2307,KIC 4677282,1,0,0.163671,1.789,3.421,1.572181216,7.219,2454964.77456
2308,KIC 5097470,1,0,0.00872,0.998,4.33,1.28805834,3.419,2454964.9914
2309,KIC 4858610,1,0,0.01112,0.938,4.53,2.72288246,2.408,2454964.90948
2310,KIC 10591855,1,1,0.013129,0.731,4.662,1.574090323,1.5796,2454964.86116
2311,KIC 4832175,1,0,0.012562,0.654,4.643,0.947738312,1.206,2454965.38567
2312,KIC 7749773,1,1,0.009753,1.068,4.139,13.7872627,5.747,2454977.77403
2313,KIC 9451706,3,1,0.009895,1.225,4.264,14.4359459,3.414,2454974.51253
2314,KIC 10064256,1,1,0.010427,1.012,4.535,5.95958637,2.899,2454968.00822
2315,KIC 6842807,1,2,0.017048,0.825,4.548,16.6146221,2.706,2454970.33276
2316,KIC 4381282,1,0,0.011001,0.624,4.634,0.497581917,1.46,2454964.6572
2317,KIC 9815053,1,2,0.014115,0.839,4.588,5.83892993,1.1066,2454969.90293
2318,KIC 7609553,1,1,0.010043,0.76,4.516,2.279523364,1.6202,2454966.3576
2319,KIC 10122538,1,1,0.035947,0.605,4.718,12.2854718,2.996,2454964.90073
2320,KIC 10122538,2,1,0.035793,0.605,4.718,5.53609368,2.2942,2454964.88286
2321,KIC 9697131,1,2,0.008516,1.374,4.026,3.09756897,4.588,2454964.55889
2322,KIC 5480640,1,1,0.025518,0.902,4.271,58.0337426,5.584,2454971.7412
2323,KIC 5480640,2,1,0.013363,0.902,4.271,14.4252635,3.754,2454969.75608
2324,KIC 5480640,3,1,0.021384,0.902,4.271,26.6757818,2.696,2454982.99527
2325,KIC 5175986,1,1,0.019749,0.793,4.627,0.868386354,1.066,2454965.06741
2326,KIC 9008737,1,1,0.012612,0.952,4.551,11.8288843,3.337,2454970.6991
2327,KIC 9008737,2,1,0.017404,0.952,4.551,14.7512034,1.25,2454970.1559
2328,KIC 9692128,1,0,0.012369,0.936,4.342,1.480323978,1.833,2454964.7553
2329,KIC 10917043,1,2,0.030926,0.646,4.659,205.385912,8.681,2455117.18824
2330,KIC 6521045,2,1,0.008082,1.05,4.122,6.88707073,4.4679,2454966.17797
2331,KIC 8167959,1,0,97.605156,0.958,4.119,165.75597,8.45,2455040.3074
2332,KIC 4075015,1,0,0.011562,0.939,4.554,1.11431205,2.112,2454964.75649
2333,KIC 6697605,1,1,0.021524,0.877,4.411,3.42064689,1.767,2454965.30629
2334,KIC 6697605,2,2,0.014238,0.877,4.411,1.23935745,1.683,2454964.85254
2335,KIC 6294819,1,1,0.012949,1.049,4.493,0.675650404,1.8261,2454964.68114
2336,KIC 12602314,1,2,0.012061,0.804,4.485,1.407020118,1.3766,2454964.60897
2337,KIC 5787131,1,2,0.020437,1.096,4.449,24.4359956,6.254,2454967.8181
2338,KIC 3230753,1,0,0.013712,0.914,4.56,17.7337356,5.558,2454976.9223
2339,KIC 8358012,1,0,0.016687,0.92,4.574,10.06478627,2.86,2454968.24121
2340,KIC 4664046,1,0,0.010587,0.793,4.625,1.12976597,3.096,2454965.526
2341,KIC 11401755,1,1,0.020452,1.009,4.042,16.23191704,7.461,2455004.67758
2342,KIC 4180401,1,0,0.030214,0.958,4.555,15.4126766,3.402,2454977.9757
2343,KIC 6350476,1,0,0.011346,0.796,4.463,1.110599919,1.3493,2454964.57274
2344,KIC 8292840,3,1,0.01063,1.059,4.238,21.86965714,5.5177,2454973.29513
2345,KIC 5272233,1,1,0.01334,1.004,4.348,9.02436414,3.011,2454966.54199
2346,KIC 5272233,2,1,0.011797,1.004,4.348,17.3408735,3.398,2454971.96694
2347,KIC 11456382,1,0,0.011362,1.273,4.167,0.814280672,2.326,2454964.64736
2348,KIC 3130548,1,0,0.015318,0.877,4.438,0.878855771,1.1014,2454964.49524
2349,KIC 9593757,1,0,0.081558,1.0,4.438,2.49432176,2.3269,2454966.61066
2350,KIC 6346809,1,2,0.27658,0.819,4.442,17.57704569,2.022,2454970.73116
2351,KIC 4275117,1,0,0.010575,0.971,4.527,1.00652785,1.3175,2454964.71627
2352,KIC 6545051,1,0,0.013185,0.862,4.595,1.99566293,4.514,2454965.8585
2353,KIC 5513866,1,0,0.012635,1.0,4.438,0.755111225,3.164,2454964.80687
2354,KIC 4547603,1,2,0.011144,0.902,4.333,1.400755743,1.0562,2454965.02177
2355,KIC 5688910,1,1,0.024151,1.048,4.382,25.8730914,5.085,2454976.28644
2356,KIC 6345732,1,1,0.015063,1.084,4.251,20.2642023,4.664,2454968.27919
2357,KIC 5716763,1,2,0.025924,0.881,3.978,1.28132831,0.9157,2455002.665953
2358,KIC 6345732,2,1,0.009401,1.084,4.251,7.44136102,4.554,2454970.74695
2359,KIC 8611257,1,1,0.027854,0.798,4.623,99.2532336,7.208,2454981.53067
2360,KIC 3861611,1,0,0.021409,0.993,4.521,3.84933401,2.299,2454967.43526
2361,KIC 12416987,1,2,0.326228,0.65,4.662,119.0833042,2.558,2454996.56212
2362,KIC 8259713,1,2,0.013372,1.048,4.414,27.8813154,6.346,2454967.51369
2363,KIC 10880507,1,1,0.011743,0.92,4.417,6.4802138,3.27,2454965.8598
2364,KIC 11098013,1,2,0.012157,1.329,4.309,7.50790041,5.646,2454971.7047
2365,KIC 5443604,1,0,0.022958,0.759,4.637,21.3910125,3.512,2454974.29764
2366,KIC 12206313,1,1,0.013044,1.077,4.249,14.3832267,8.378,2454973.57648
2367,KIC 12206313,2,1,0.014906,1.077,4.249,47.3186631,10.465,2455003.06035
2368,KIC 9837661,1,1,0.073529,0.513,4.744,11.12827427,2.6118,2454972.54417
2369,KIC 7769819,1,1,0.017229,0.83,4.447,2.21571296,1.8211,2454964.82107
2370,KIC 11874577,1,1,0.019948,0.95,4.545,34.4585495,7.434,2454980.82493
2371,KIC 12164564,1,1,0.017094,1.072,4.464,3.35184041,1.9855,2454964.64441
2372,KIC 8190354,1,0,0.005939,0.965,3.813,1.615758517,1.734,2454964.68535
2373,KIC 3425851,1,2,0.020351,1.175,4.242,110.3783828,12.211,2455008.9317
2374,KIC 10397751,1,1,0.008944,0.68,4.555,3.4462125,2.101,2454965.22894
2375,KIC 10397751,2,1,0.008216,0.68,4.555,2.005414293,1.934,2454966.24526
2376,KIC 10397751,3,2,0.007254,0.68,4.555,4.28886792,2.599,2454965.37761
2377,KIC 7815931,1,0,0.012495,1.018,4.427,1.868564038,1.192,2454965.51442
2378,KIC 6679295,1,2,0.029364,0.545,4.755,24.5752524,2.258,2454977.18324
2379,KIC 9642292,1,1,0.019976,0.978,4.532,15.1408916,4.359,2454976.74584
2380,KIC 6356692,1,1,0.007494,0.897,4.198,11.39169531,5.0,2454974.55983
2381,KIC 6026737,1,2,0.007125,1.016,4.191,10.1747037,5.179,2454965.3605
2382,KIC 4991208,1,1,0.007015,0.85,4.486,2.44358543,1.852,2454965.80194
2383,KIC 8243283,1,0,0.011222,0.921,4.416,1.7592691,2.381,2454965.07552
2384,KIC 9837661,2,1,0.038292,0.513,4.744,2.226496196,1.7073,2454966.37195
2385,KIC 9837661,3,1,0.032418,0.513,4.744,5.72084599,2.744,2454967.66576
2386,KIC 9092504,1,1,0.017264,0.897,4.575,0.962864171,1.6802,2454965.12548
2387,KIC 5383248,1,1,0.025459,0.951,4.422,16.23847733,3.9699,2455004.019564
2388,KIC 9092504,2,1,0.020507,0.897,4.575,6.46004728,1.979,2454968.96779
2389,KIC 10001368,1,1,0.014616,1.069,4.374,4.76831033,3.2363,2454967.86116
2390,KIC 9466429,1,1,0.014887,1.235,4.22,44.616751,7.831,2454997.45238
2391,KIC 4365442,1,0,0.006757,1.223,3.731,1.714410345,3.336,2454964.86549
2392,KIC 8885643,1,1,0.013564,0.982,4.516,3.40165617,1.9617,2454965.06195
2393,KIC 5652893,1,1,0.011757,0.763,4.551,14.00948631,3.399,2454965.96947
2394,KIC 3241557,1,0,0.006997,0.949,4.503,1.703359172,1.914,2454965.46185
2395,KIC 3957082,1,0,0.006588,2.072,3.267,3.77881664,5.819,2454967.208
2396,KIC 8681833,1,1,0.010897,1.072,4.501,1.311558909,1.919,2454964.53283
